6037,Two Rocks,WA,-31.51,115.6
6038,Alkimos,WA,-32.29,115.72
6041,Caraban,WA,-31.35,115.53
6041,Gabbadah,WA,-31.35,115.53
6041,Guilderton,WA,-31.35,115.53
6041,Wilbinga,WA,-31.35,115.53
6041,Woodridge,WA,-31.35,115.53
6042,Seabird,WA,-31.25,115.45
6043,Breton Bay,WA,-31.2,115.42
6043,Ledge Point,WA,-31.2,115.42
6044,Karakin,WA,-31.05,115.42
6044,Lancelin,WA,-31.05,115.42
6044,Nilgen,WA,-31.05,115.42
6044,Wedge Island,WA,-31.05,115.42
6050,Coolbinia,WA,-31.91,115.86
6050,Menora,WA,-31.91,115.86
6050,Mount Lawley,WA,-31.91,115.86
6051,Maylands,WA,-31.93,115.89
6052,Bedford,WA,-31.91,115.89
6052,Inglewood,WA,-31.91,115.89
6053,Bayswater,WA,-31.92,115.91
6054,Ashfield,WA,-31.92,115.94
6054,Bassendean,WA,-31.92,115.94
6054,Bassendean DC,WA,-31.92,115.94
6054,Eden Hill,WA,-31.92,115.94
6054,Kiara,WA,-31.92,115.94
6054,Lockridge,WA,-31.92,115.94
6055,Caversham,WA,-31.87,115.98
6055,Guildford,WA,-31.87,115.98
6055,Hazelmere,WA,-31.87,115.98
6055,Henley Brook,WA,-31.87,115.98
6055,South Guildford,WA,-31.87,115.98
6055,West Swan,WA,-31.87,115.98
6056,Baskerville,WA,-31.8,116.03
6056,Bellevue,WA,-31.8,116.03
6056,Boya,WA,-31.8,116.03
6056,Greenmount,WA,-31.8,116.03
6056,Helena Valley,WA,-31.8,116.03
6056,Herne Hill,WA,-31.8,116.03
6056,Jane Brook,WA,-31.8,116.03
6056,Koongamia,WA,-31.8,116.03
6056,Middle Swan,WA,-31.8,116.03
6056,Midland,WA,-31.8,116.03
6056,Midvale,WA,-31.8,116.03
6056,Millendon,WA,-31.8,116.03
6056,Red Hill,WA,-31.8,116.03
6056,Stratton,WA,-31.8,116.03
6056,Swan View,WA,-31.8,116.03
6056,Viveash,WA,-31.8,116.03
6056,Woodbridge,WA,-31.8,116.03
6057,High Wycombe,WA,-31.94,116.01
6057,Maida Vale,WA,-31.94,116.01
6058,Forrestfield,WA,-31.99,116.01
6059,Dianella,WA,-31.88,115.86
6060,Dog Swamp,WA,-31.91,115.85
6060,Joondanna,WA,-31.91,115.85
6060,Tuart Hill,WA,-31.91,115.85
6060,Yokine,WA,-31.91,115.85
6061,Balga,WA,-31.86,115.84
6061,Mirrabooka,WA,-31.86,115.84
6061,Nollamara,WA,-31.86,115.84
6061,Westminster,WA,-31.86,115.84
6062,Embleton,WA,-31.9,115.92
6062,Morley,WA,-31.9,115.92
6062,Noranda,WA,-31.9,115.92
6063,Beechboro,WA,-31.87,115.92
6064,Alexander Heights,WA,-31.83,115.87
6064,Girrawheen,WA,-31.83,115.87
6064,Koondoola,WA,-31.83,115.87
6064,Marangaroo,WA,-31.83,115.87
6065,Ashby,WA,-31.73,115.79
6065,Darch,WA,-31.73,115.79
6065,Hocking,WA,-31.73,115.79
6065,Kingsway,WA,-31.73,115.79
6065,Landsdale,WA,-31.73,115.79
6065,Madeley,WA,-31.73,115.79
6065,Pearsall,WA,-31.73,115.79
6065,Sinagra,WA,-31.73,115.79
6065,Tapping,WA,-31.73,115.79
6065,Wangara,WA,-31.73,115.79
6065,Wangara DC,WA,-31.73,115.79
6065,Wanneroo,WA,-31.73,115.79
6066,Ballajura,WA,-31.84,115.89
6067,Cullacabardee,WA,-31.82,115.91
6068,Whiteman,WA,-31.83,115.94
6069,Aveley,WA,-31.77,116.01
6069,Belhus,WA,-31.77,116.01
6069,Brigadoon,WA,-31.77,116.01
6069,Ellenbrook,WA,-31.77,116.01
6069,Ellenbrook East,WA,-31.77,116.01
6069,The Vines,WA,-31.77,116.01
6069,Upper Swan,WA,-31.77,116.01
6070,Darlington,WA,-31.92,116.08
6071,Glen Forrest,WA,-31.91,116.1
6071,Hovea,WA,-31.91,116.1
6072,Mahogany Creek,WA,-31.87,116.18
6073,Mundaring,WA,-31.9,116.17
6073,Mundaring DC,WA,-31.9,116.17
6074,Sawyers Valley,WA,-31.9,116.2
6076,Bickley,WA,-32.01,116.09
6076,Carmel,WA,-32.01,116.09
6076,Gooseberry Hill,WA,-32.01,116.09
6076,Hacketts Gully,WA,-32.01,116.09
6076,Kalamunda,WA,-32.01,116.09
6076,Lesmurdie,WA,-32.01,116.09
6076,Paulls Valley,WA,-32.01,116.09
6076,Pickering Brook,WA,-32.01,116.09
6076,Piesse Brook,WA,-32.01,116.09
6076,Reservoir,WA,-32.01,116.09
6076,Walliston,WA,-32.01,116.09
6076,Walliston DC,WA,-32.01,116.09
6077,Gnangara,WA,0,0
6077,Jandabup,WA,0,0
6078,Mariginiup,WA,0,0
6078,Pinjar,WA,0,0
6079,Lexia,WA,0,0
6079,Melaleuca,WA,0,0
6081,Parkerville,WA,-31.88,116.15
6081,Stoneville,WA,-31.88,116.15
6082,Bailup,WA,-31.74,116.3
6082,Mount Helena,WA,-31.74,116.3
6083,Gidgegannup,WA,-31.79,116.2
6083,Morangup,WA,-31.79,116.2
6084,Avon Valley National Park,WA,-31.62,116.21
6084,Bullsbrook,WA,-31.62,116.21
6084,Chittering,WA,-31.62,116.21
6084,Lower Chittering,WA,-31.62,116.21
6084,Walyunga National Park,WA,-31.62,116.21
6090,Malaga,WA,-31.86,115.89
6100,Burswood,WA,-31.96,115.9
6100,Lathlain,WA,-31.96,115.9
6100,Victoria Park,WA,-31.96,115.9
6101,Carlisle,WA,-31.98,115.91
6101,Carlisle North,WA,-31.98,115.91
6101,Carlisle South,WA,-31.98,115.91
6101,East Victoria Park,WA,-31.98,115.91
6102,Bentley,WA,-32,115.92
6102,Bentley DC,WA,-32,115.92
6102,Bentley South,WA,-32,115.92
6102,St James,WA,-32,115.92
6103,Rivervale,WA,-31.96,115.91
6104,Ascot,WA,-31.94,115.92
6104,Belmont,WA,-31.94,115.92
6104,Redcliffe,WA,-31.94,115.92
6105,Cloverdale,WA,-31.96,115.93
6105,Kewdale,WA,-31.96,115.93
6105,Perth Airport,WA,-31.96,115.93
6106,Welshpool,WA,-31.99,115.95
6106,Welshpool DC,WA,-31.99,115.95
6107,Beckenham,WA,-32.01,115.96
6107,Cannington,WA,-32.01,115.96
6107,East Cannington,WA,-32.01,115.96
6107,Kenwick,WA,-32.01,115.96
6107,Queens Park,WA,-32.01,115.96
6107,Wattle Grove,WA,-32.01,115.96
6107,Wilson,WA,-32.01,115.96
6108,Thornlie,WA,-32.05,115.96
6109,Maddington,WA,-32.05,115.98
6109,Orange Grove,WA,-32.05,115.98
6110,Gosnells,WA,-32.07,116
6110,Huntingdale,WA,-32.07,116
6110,Martin,WA,-32.07,116
6110,Southern River,WA,-32.07,116
6111,Ashendon,WA,-32.1,116.19
6111,Camillo,WA,-32.1,116.19
6111,Canning Mills,WA,-32.1,116.19
6111,Champion Lakes,WA,-32.1,116.19
6111,Karragullen,WA,-32.1,116.19
6111,Kelmscott,WA,-32.1,116.19
6111,Kelmscott DC,WA,-32.1,116.19
6111,Lesley,WA,-32.1,116.19
6111,Roleystone,WA,-32.1,116.19
6112,Armadale,WA,-32.15,116.01
6112,Bedfordale,WA,-32.15,116.01
6112,Brookdale,WA,-32.15,116.01
6112,Forrestdale,WA,-32.15,116.01
6112,Harrisdale,WA,-32.15,116.01
6112,Haynes,WA,-32.15,116.01
6112,Hilbert,WA,-32.15,116.01
6112,Mount Nasura,WA,-32.15,116.01
6112,Mount Richon,WA,-32.15,116.01
6112,Piara Waters,WA,-32.15,116.01
6112,Seville Grove,WA,-32.15,116.01
6112,Wungong,WA,-32.15,116.01
6121,Oakford,WA,-32.21,115.92
6121,Oldbury,WA,-32.21,115.92
6122,Byford,WA,-32.22,116.01
6122,Cardup,WA,-32.22,116.01
6122,Darling Downs,WA,-32.22,116.01
6122,Karrakup,WA,-32.22,116.01
6123,Mundijong,WA,-32.3,115.99
6123,Whitby,WA,-32.3,115.99
6124,Jarrahdale,WA,-32.34,116.07
6125,Hopeland,WA,-32.36,115.9
6125,Mardella,WA,-32.36,115.9
6125,Serpentine,WA,-32.36,115.9
6126,Keysbrook,WA,-32.44,115.98
6147,Langford,WA,-32.04,115.94
6147,Lynwood,WA,-32.04,115.94
6147,Parkwood,WA,-32.04,115.94
6148,Ferndale,WA,-32.03,115.92
6148,Riverton,WA,-32.03,115.92
6148,Rossmoyne,WA,-32.03,115.92
6148,Shelley,WA,-32.03,115.92
6149,Bull Creek,WA,-32.06,115.86
6149,Leeming,WA,-32.06,115.86
6150,Bateman,WA,-32.06,115.84
6150,Murdoch,WA,-32.06,115.84
6150,Winthrop,WA,-32.06,115.84
6151,Kensington,WA,-31.99,115.88
6151,South Perth,WA,-31.99,115.88
6151,South Perth Angelo St,WA,-31.99,115.88
6152,Como,WA,-31.99,115.87
6152,Karawara,WA,-31.99,115.87
6152,Manning,WA,-31.99,115.87
6152,Salter Point,WA,-31.99,115.87
6152,Waterford,WA,-31.99,115.87
6153,Applecross,WA,-32.02,115.83
6153,Applecross North,WA,-32.02,115.83
6153,Ardross,WA,-32.02,115.83
6153,Brentwood,WA,-32.02,115.83
6153,Canning Bridge Applecross,WA,-32.02,115.83
6153,Mount Pleasant,WA,-32.02,115.83
6154,Alfred Cove,WA,-32.03,115.81
6154,Booragoon,WA,-32.03,115.81
6154,Myaree,WA,-32.03,115.81
6155,Canning Vale,WA,-32.06,115.92
6155,Canning Vale DC,WA,-32.06,115.92
6155,Canning Vale East,WA,-32.06,115.92
6155,Canning Vale South,WA,-32.06,115.92
6155,Willetton,WA,-32.06,115.92
6156,Attadale,WA,-32.03,115.8
6156,Melville,WA,-32.03,115.8
6156,Willagee,WA,-32.03,115.8
6156,Willagee Central,WA,-32.03,115.8
6157,Bicton,WA,-32.03,115.78
6157,Palmyra,WA,-32.03,115.78
6157,Palmyra DC,WA,-32.03,115.78
6158,East Fremantle,WA,-32.04,115.76
6159,North Fremantle,WA,-32.03,115.75
6160,Fremantle,WA,-32.04,115.76
6161,Rottnest Island,WA,-32.01,115.5
6162,Beaconsfield,WA,-32.07,115.76
6162,South Fremantle,WA,-32.07,115.76
6162,White Gum Valley,WA,-32.07,115.76
6163,Bibra Lake,WA,-32.09,115.84
6163,Bibra Lake DC,WA,-32.09,115.84
6163,Coolbellup,WA,-32.09,115.84
6163,Hamilton Hill,WA,-32.09,115.84
6163,Hilton,WA,-32.09,115.84
6163,Kardinya,WA,-32.09,115.84
6163,North Coogee,WA,-32.09,115.84
6163,North Lake,WA,-32.09,115.84
6163,O\Connor,WA,-32.09,115.84
6163,Samson,WA,-32.09,115.84
6163,Spearwood,WA,-32.09,115.84
6164,Atwell,WA,-32.13,115.86
6164,Aubin Grove,WA,-32.13,115.86
6164,Banjup,WA,-32.13,115.86
6164,Beeliar,WA,-32.13,115.86
6164,Cockburn Central,WA,-32.13,115.86
6164,Hammond Park,WA,-32.13,115.86
6164,Jandakot,WA,-32.13,115.86
6164,South Lake,WA,-32.13,115.86
6164,Success,WA,-32.13,115.86
6164,Yangebup,WA,-32.13,115.86
6165,Hope Valley,WA,-32.19,115.8
6165,Naval Base,WA,-32.19,115.8
6166,Coogee,WA,-32.12,115.77
6166,Henderson,WA,-32.12,115.77
6166,Munster,WA,-32.12,115.77
6166,Wattleup,WA,-32.12,115.77
6167,Anketell,WA,-32.23,115.87
6167,Bertram,WA,-32.23,115.87
6167,Calista,WA,-32.23,115.87
6167,Casuarina,WA,-32.23,115.87
6167,Kwinana Beach,WA,-32.23,115.87
6167,Kwinana Town Centre,WA,-32.23,115.87
6167,Mandogalup,WA,-32.23,115.87
6167,Medina,WA,-32.23,115.87
6167,Orelia,WA,-32.23,115.87
6167,Parmelia,WA,-32.23,115.87
6167,Postans,WA,-32.23,115.87
6167,The Spectacles,WA,-32.23,115.87
6167,Wandi,WA,-32.23,115.87
6168,Cooloongup,WA,-32.3,115.76
6168,East Rockingham,WA,-32.3,115.76
6168,Garden Island,WA,-32.3,115.76
6168,Hillman,WA,-32.3,115.76
6168,Peron,WA,-32.3,115.76
6168,Rockingham,WA,-32.3,115.76
6168,Rockingham Beach,WA,-32.3,115.76
6168,Rockingham DC,WA,-32.3,115.76
6169,Safety Bay,WA,-32.3,115.71
6169,Shoalwater,WA,-32.3,115.71
6169,Waikiki,WA,-32.3,115.71
6169,Warnbro,WA,-32.3,115.71
6170,Leda,WA,-32.26,115.81
6170,Wellard,WA,-32.26,115.81
6171,Baldivis,WA,-32.33,115.82
6172,Port Kennedy,WA,-32.38,115.75
6173,Secret Harbour,WA,-32.4,115.75
6174,Golden Bay,WA,-32.43,115.75
6175,Singleton,WA,-32.45,115.76
6176,Karnup,WA,-32.36,115.91
6180,Lakelands,WA,-31.78,115.86
6180,Parklands,WA,-31.78,115.86
6181,Stake Hill,WA,0,0
6182,Keralup,WA,0,0
6207,Myara,WA,-32.49,116.07
6207,Nambeelup,WA,-32.49,116.07
6207,North Dandalup,WA,-32.49,116.07
6207,Solus,WA,-32.49,116.07
6207,Whittaker,WA,-32.49,116.07
6208,Blythewood,WA,-32.64,115.87
6208,Fairbridge,WA,-32.64,115.87
6208,Meelon,WA,-32.64,115.87
6208,Nirimba,WA,-32.64,115.87
6208,North Yunderup,WA,-32.64,115.87
6208,Oakley,WA,-32.64,115.87
6208,Pinjarra,WA,-32.64,115.87
6208,Point Grey,WA,-32.64,115.87
6208,Ravenswood,WA,-32.64,115.87
6208,South Yunderup,WA,-32.64,115.87
6208,West Pinjarra,WA,-32.64,115.87
6209,Barragup,WA,-32.56,115.77
6209,Furnissdale,WA,-32.56,115.77
6210,Coodanup,WA,-32.55,115.75
6210,Dudley Park,WA,-32.55,115.75
6210,Erskine,WA,-32.55,115.75
6210,Falcon,WA,-32.55,115.75
6210,Greenfields,WA,-32.55,115.75
6210,Halls Head,WA,-32.55,115.75
6210,Madora Bay,WA,-32.55,115.75
6210,Mandurah,WA,-32.55,115.75
6210,Mandurah DC,WA,-32.55,115.75
6210,Mandurah East,WA,-32.55,115.75
6210,Mandurah North,WA,-32.55,115.75
6210,Meadow Springs,WA,-32.55,115.75
6210,San Remo,WA,-32.55,115.75
6210,Silver Sands,WA,-32.55,115.75
6210,Wannanup,WA,-32.55,115.75
6211,Bouvard,WA,-32.69,115.65
6211,Clifton,WA,-32.69,115.65
6211,Dawesville,WA,-32.69,115.65
6211,Herron,WA,-32.69,115.65
6213,Banksiadale,WA,-32.62,116.08
6213,Dwellingup,WA,-32.62,116.08
6213,Etmilyn,WA,-32.62,116.08
6213,Holyoake,WA,-32.62,116.08
6213,Inglehope,WA,-32.62,116.08
6213,Marrinup,WA,-32.62,116.08
6213,Teesdale,WA,-32.62,116.08
6214,Birchmont,WA,-32.73,115.76
6214,Coolup,WA,-32.73,115.76
6214,West Coolup,WA,-32.73,115.76
6215,Hamel,WA,-32.88,115.92
6215,Lake Clifton,WA,-32.88,115.92
6215,Nanga Brook,WA,-32.88,115.92
6215,Preston Beach,WA,-32.88,115.92
6215,Wagerup,WA,-32.88,115.92
6215,Waroona,WA,-32.88,115.92
6218,Yarloop,WA,-32.96,115.9
6220,Cookernup,WA,-33,115.89
6220,Harvey,WA,-33,115.89
6220,Hoffman,WA,-33,115.89
6220,Myalup,WA,-33,115.89
6220,Uduc,WA,-33,115.89
6220,Warawarrup,WA,-33,115.89
6221,Mornington,WA,-33.15,115.94
6221,Wokalup,WA,-33.15,115.94
6223,Benger,WA,-33.17,115.86
6224,Beela,WA,-33.23,115.91
6224,Brunswick,WA,-33.23,115.91
6225,Allanson,WA,-33.34,116.1
6225,Bowelling,WA,-33.34,116.1
6225,Buckingham,WA,-33.34,116.1
6225,Cardiff,WA,-33.34,116.1
6225,Collie,WA,-33.34,116.1
6225,Collie Burn,WA,-33.34,116.1
6225,Harris River,WA,-33.34,116.1
6225,Lyalls Mill,WA,-33.34,116.1
6225,Mcalinden,WA,-33.34,116.1
6225,Muja,WA,-33.34,116.1
6225,Mumballup,WA,-33.34,116.1
6225,Mungalup,WA,-33.34,116.1
6225,Noggerup,WA,-33.34,116.1
6225,Palmer,WA,-33.34,116.1
6225,Preston Settlement,WA,-33.34,116.1
6225,Shotts,WA,-33.34,116.1
6225,Worsley,WA,-33.34,116.1
6225,Yourdamung Lake,WA,-33.34,116.1
6226,Roelands,WA,-33.29,115.83
6227,Burekup,WA,-33.31,115.81
6228,Waterloo,WA,-33.34,115.77
6229,Picton,WA,-33.35,115.69
6229,Picton East,WA,-33.35,115.69
6230,Bunbury,WA,-33.33,115.64
6230,Carey Park,WA,-33.33,115.64
6230,College Grove,WA,-33.33,115.64
6230,Dalyellup,WA,-33.33,115.64
6230,Davenport,WA,-33.33,115.64
6230,East Bunbury,WA,-33.33,115.64
6230,Gelorup,WA,-33.33,115.64
6230,Glen Iris,WA,-33.33,115.64
6230,Pelican Point,WA,-33.33,115.64
6230,South Bunbury,WA,-33.33,115.64
6230,Usher,WA,-33.33,115.64
6230,Vittoria,WA,-33.33,115.64
6230,Withers,WA,-33.33,115.64
6231,Bunbury,WA,-33.36,115.66
6232,Eaton,WA,-33.32,115.7
6232,Millbridge,WA,-33.32,115.7
6233,Australind,WA,-33.28,115.71
6233,Binningup,WA,-33.28,115.71
6233,Leschenault,WA,-33.28,115.71
6233,Parkfield,WA,-33.28,115.71
6233,Wellesley,WA,-33.28,115.71
6236,Crooked Brook,WA,-33.47,115.81
6236,Dardanup,WA,-33.47,115.81
6236,Dardanup West,WA,-33.47,115.81
6236,Ferguson,WA,-33.47,115.81
6236,Henty,WA,-33.47,115.81
6236,Paradise,WA,-33.47,115.81
6236,Wellington Forest,WA,-33.47,115.81
6236,Wellington Mill,WA,-33.47,115.81
6237,Boyanup,WA,-33.48,115.73
6237,Elgin,WA,-33.48,115.73
6237,Gwindinup,WA,-33.48,115.73
6237,North Boyanup,WA,-33.48,115.73
6237,Stratham,WA,-33.48,115.73
6237,The Plains,WA,-33.48,115.73
6239,Argyle,WA,-33.55,115.77
6239,Beelerup,WA,-33.55,115.77
6239,Brookhampton,WA,-33.55,115.77
6239,Charley Creek,WA,-33.55,115.77
6239,Donnybrook,WA,-33.55,115.77
6239,Glen Mervyn,WA,-33.55,115.77
6239,Paynedale,WA,-33.55,115.77
6239,Queenwood,WA,-33.55,115.77
6239,Thomson Brook,WA,-33.55,115.77
6239,Upper Capel,WA,-33.55,115.77
6239,Yabberup,WA,-33.55,115.77
6240,Lowden,WA,-33.56,115.99
6243,Wilga,WA,-33.7,116.29
6243,Wilga West,WA,-33.7,116.29
6244,Boyup Brook,WA,-33.83,116.39
6244,Chowerup,WA,-33.83,116.39
6244,Dinninup,WA,-33.83,116.39
6244,Kulikup,WA,-33.83,116.39
6244,Mayanup,WA,-33.83,116.39
6244,Scotts Brook,WA,-33.83,116.39
6244,Tonebridge,WA,-33.83,116.39
6244,Trigwell,WA,-33.83,116.39
6251,Brazier,WA,-33.77,115.83
6251,Kirup,WA,-33.77,115.83
6251,Newlands,WA,-33.77,115.83
6252,Mullalyup,WA,-33.75,115.95
6253,Balingup,WA,-33.79,115.98
6253,Grimwade,WA,-33.79,115.98
6253,Southampton,WA,-33.79,115.98
6254,Greenbushes,WA,-33.85,116.06
6254,North Greenbushes,WA,-33.85,116.06
6255,Benjinup,WA,-33.79,116.3
6255,Bridgetown,WA,-33.79,116.3
6255,Catterick,WA,-33.79,116.3
6255,Hester,WA,-33.79,116.3
6255,Hester Brook,WA,-33.79,116.3
6255,Kangaroo Gully,WA,-33.79,116.3
6255,Winnejup,WA,-33.79,116.3
6256,Glenlynn,WA,-34.01,116.15
6256,Kingston,WA,-34.01,116.15
6256,Maranup,WA,-34.01,116.15
6256,Sunnyside,WA,-34.01,116.15
6256,Wandillup,WA,-34.01,116.15
6256,Yornup,WA,-34.01,116.15
6258,Balbarrup,WA,-34.23,116.2
6258,Crowea,WA,-34.23,116.2
6258,Deanmill,WA,-34.23,116.2
6258,Diamond Tree,WA,-34.23,116.2
6258,Dingup,WA,-34.23,116.2
6258,Dixvale,WA,-34.23,116.2
6258,Donnelly River,WA,-34.23,116.2
6258,Glenoran,WA,-34.23,116.2
6258,Jardee,WA,-34.23,116.2
6258,Lake Muir,WA,-34.23,116.2
6258,Linfarne,WA,-34.23,116.2
6258,Manjimup,WA,-34.23,116.2
6258,Middlesex,WA,-34.23,116.2
6258,Mordalup,WA,-34.23,116.2
6258,Palgarup,WA,-34.23,116.2
6258,Perup,WA,-34.23,116.2
6258,Quinninup,WA,-34.23,116.2
6258,Ringbark,WA,-34.23,116.2
6258,Smith Brook,WA,-34.23,116.2
6258,Upper Warren,WA,-34.23,116.2
6258,Wilgarrup,WA,-34.23,116.2
6258,Yanmah,WA,-34.23,116.2
6260,Beedelup,WA,-34.35,115.94
6260,Biddelia,WA,-34.35,115.94
6260,Callcup,WA,-34.35,115.94
6260,Channybearup,WA,-34.35,115.94
6260,Collins,WA,-34.35,115.94
6260,Eastbrook,WA,-34.35,115.94
6260,Lake Jasper,WA,-34.35,115.94
6260,Peerabeelup,WA,-34.35,115.94
6260,Pemberton,WA,-34.35,115.94
6260,Yeagarup,WA,-34.35,115.94
6262,Boorara Brook,WA,-34.69,116.21
6262,Meerup,WA,-34.69,116.21
6262,Northcliffe,WA,-34.69,116.21
6262,Shannon,WA,-34.69,116.21
6262,Windy Harbour,WA,-34.69,116.21
6271,Capel,WA,-33.56,115.56
6271,Capel River,WA,-33.56,115.56
6271,Forrest Beach,WA,-33.56,115.56
6271,Peppermint Grove Beach,WA,-33.56,115.56
6271,Stirling Estate,WA,-33.56,115.56
6275,Barrabup,WA,-33.84,115.66
6275,Carlotta,WA,-33.84,115.66
6275,Cundinup,WA,-33.84,115.66
6275,Darradup,WA,-33.84,115.66
6275,East Nannup,WA,-33.84,115.66
6275,Jalbarragup,WA,-33.84,115.66
6275,Jarrahwood,WA,-33.84,115.66
6275,Nannup,WA,-33.84,115.66
6275,Scott River East,WA,-33.84,115.66
6275,Yoganup,WA,-33.84,115.66
6280,Abba River,WA,-33.68,115.46
6280,Abbey,WA,-33.68,115.46
6280,Acton Park,WA,-33.68,115.46
6280,Ambergate,WA,-33.68,115.46
6280,Anniebrook,WA,-33.68,115.46
6280,Boallia,WA,-33.68,115.46
6280,Bovell,WA,-33.68,115.46
6280,Broadwater,WA,-33.68,115.46
6280,Busselton,WA,-33.68,115.46
6280,Carbunup River,WA,-33.68,115.46
6280,Chapman Hill,WA,-33.68,115.46
6280,Geographe,WA,-33.68,115.46
6280,Hithergreen,WA,-33.68,115.46
6280,Jindong,WA,-33.68,115.46
6280,Kalgup,WA,-33.68,115.46
6280,Kaloorup,WA,-33.68,115.46
6280,Kealy,WA,-33.68,115.46
6280,Ludlow,WA,-33.68,115.46
6280,Marybrook,WA,-33.68,115.46
6280,Metricup,WA,-33.68,115.46
6280,North Jindong,WA,-33.68,115.46
6280,Reinscourt,WA,-33.68,115.46
6280,Ruabon,WA,-33.68,115.46
6280,Sabina River,WA,-33.68,115.46
6280,Siesta Park,WA,-33.68,115.46
6280,Tutunup,WA,-33.68,115.46
6280,Vasse,WA,-33.68,115.46
6280,Walsall,WA,-33.68,115.46
6280,West Busselton,WA,-33.68,115.46
6280,Wilyabrup,WA,-33.68,115.46
6280,Wonnerup,WA,-33.68,115.46
6280,Yalyalup,WA,-33.68,115.46
6280,Yelverton,WA,-33.68,115.46
6280,Yoongarillup,WA,-33.68,115.46
6281,Dunsborough,WA,-33.62,115.11
6281,Eagle Bay,WA,-33.62,115.11
6281,Naturaliste,WA,-33.62,115.11
6281,Quedjinup,WA,-33.62,115.11
6281,Quindalup,WA,-33.62,115.11
6282,Yallingup,WA,-33.65,115.03
6282,Yallingup Siding,WA,-33.65,115.03
6284,Baudin,WA,-33.87,115.42
6284,Cowaramup,WA,-33.87,115.42
6284,Gracetown,WA,-33.87,115.42
